id;heading;price;currency_indicator;miles;miles_indicator;year;make;model;body_type;fuel_type;transmission;doors;exterior_color;seller_name;street;city;zip;country;photo_url;insurance_group;engine_size;co2_emission;features;photo_links;vdp_url
acf7f090ac6a695591f235c89825e146-aa8d77ed-e3e1;Jaguar XF 2.2 TD Luxury 4dr;6500;GBP;110548;KM;2012;Jaguar;XF;Saloon;Diesel;Automatic;4;Silver;Range Motor;Whitton Road, Hounslow;Hounslow;TW3 2EB;UK;https://m.atcdn.co.uk/a/media/w1024h768/547d6c12292b412fb7929588b6cde841.jpg;37E;2.2L;149 g/km;3-Spoke Leather Steering Wheel|19in Aquila Alloy Wheels|7in Full Colour Touch-Screen Display with Controls for Audio, Climate Control, Bluetooth|Alloy Wheel - 17in Ursa|AM/FM Radio, Single Slot CD Player, MP3 Disc Compatibility, EON, RDS, PTY, TA, Jaguar 400W Sound System, Front Media Interface with USB and iPod Connectivity|Exterior Mirrors - Electric Adjustment, Heated with Side Repeaters|Bluetooth Telephone Connectivity Including Audio Streaming|Headlamp Washers|Bondgrain Leather Facings||Cruise Control with Automatic Speed Limiter (ASL)||Driver Information Centre||Driver and Front Passenger Sun Visor with Illuminated Vanity Mirrors||Dual Function Trip Computer||Dual Zone Climate Control - Automatic with Air Filtration and Dual Zone Temperature Control for Driver and Front Passenger||Electric Windows - Front and Rear, with One-Touch Open/Close and Anti-Trap||Front Centre Console with Storage Compartment||Front Courtesy Footwell Lights, JaguarSense - Overhead Light Console||Jaguar Smart Key System with Keyless Start||Navigation System - with HDD Mapping, RDS and Traffic Message Chanel||Navigation System With DVD Mapping||Piano Black||Rain Sensing Windscreen Wipers||Seats - Electric Driver/Passenger Adjustment (6 x 6 Way)||Seats - Front Heated/Cooled||Steering Wheel with Jaguar Sequential Shift Paddles and Remote Controls for Audio System, Cruise Control||Ten Speakers||Twin Front and Rear Cup Holders||Two Auxiliary Power Points in Front, One Auxiliary Power Point in Rear||Voice Guidance||Anti-Lock Braking System (ABS) with Emergency Brake Assist (EBA) and Cornering Brake Control (CBC)|Bi-Function HID Xenon Headlamps with LED Daytime Running Lights|Centre Rear Seat Belt|DSC (Dynamic Stability Control) with Trac DSC Mode|Deadlocking|Drivers Airbag|Front Seat Whiplash Reduction System|Front Seat Belts Pre-Tensioners|Front Side and Side Curtain Airbags|Front and Rear Head Restraints, Rear Centre Head Restraint|Headlamps with Automatic Levelling|ISOFIX Anchor Points for Rear Child Seat|Immobiliser|Jaguar Tyre Repair System|Parking Aid - Rear (Includes Touch-Screen Visual Indicator)|Passengers Airbag|Remote Control Central Locking with Drive-Away Locking|Security System|Servotronic Steering|Third Brake Light|Traction Control;https://m.atcdn.co.uk/a/media/w1024h768/547d6c12292b412fb7929588b6cde841.jpg|https://m.atcdn.co.uk/a/media/w1024h768/38e5d75d6b2343058620946a09994aa9.jpg|https://m.atcdn.co.uk/a/media/w1024h768/632573b87e1f487aa2cb65297d0a3e2d.jpg|https://m.atcdn.co.uk/a/media/w1024h768/cbada8394c494f4db9f7d536278f913a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/2ec8dbb3465e46659cda08b18c54f303.jpg|https://m.atcdn.co.uk/a/media/w1024h768/117d661d36a3429aae7c4b5065f54413.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0b089db7b1ad4a408fc75953caf6703a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/76766454fbf4417d9201eb6ff9b8177b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/77fd131cfc98456c960ce96cbbfb4e2c.jpg;https://www.rangemotor.co.uk/used-cars/jaguar-xf-2-2-td-luxury-4dr-hounslow-202105032156872
ee1a73593a694b789df736a030dd58d9-ae8c9f39-a9f8;Toyota Auris 1.2 VVT-i Business Edition (s/s) 5dr (Safety Sense);7949;GBP;16255;KM;2017;Toyota;Auris;Hatchback;Petrol;Manual 6Spd;5;Red;Range Motor;Whitton Road, Hounslow;Hounslow;TW3 2EB;UK;https://m.atcdn.co.uk/a/media/w1024h768/83b19d20d0934a1d948edf09d1734456.jpg;12E;1.2L;112 g/km;2-Ring Combimeters with Colour TFT Screen|16in Alloy Wheels|4.2in Colour TFT Screen for Multi-Information Display|Anti-Jam Protection on Power Windows|60-40 Split-Folding - 2nd Row - Rear Seats|Back Lower Floating Bar - Chrome Plated|7in Touchscreen with Toyota Touch 2 Multimedia System|Door Handles - Body Coloured|AM-FM Radio|Door Mirrors - Body Colour|Adjustable Speed Limiter -ASL- Switch on Steering Wheel|Front Fog Light - Bezel - Piano Black|Audio Switches on Steering Wheel|Front Fog Light - Bezel Moulding - Piano Black|Auto Up and Down Function on Power Windows|Full Power Windows|Automatic Air Conditioning|Lower Grille - Piano Black|Black Soft Touch Instrument Panel|Lower Grille Bar - Chrome Plated|Bluetooth Phone Connectivity and Music Streaming|Power Adjustable and Heated Door Mirrors|Boot 12V Power Outlet|Rear Reflex Reflector Bezel - Piano Black|Boot Lamp|Space Saver Spare Wheel|CD Player|Turning Signal Integrated in Door Mirrors|Chrome Side Air Vent Surrounds|UV-Filter on Drivers and Front Passenger Windows|DAB Digital Radio|UV-Filter on Rear Windows|Daytime Running Lights - LED|Upper Grille - Chrome Plated|Driver and Front Passenger Personal Lights||Electric Power Steering - EPS||Fabric Door Trims||Fabric Stitching Armrest on Console Box||Front 12V Power Outlet||Front Console Box||Front Cup Holders||Front Door Pockets||Front Fog Lights||Headlight Cut-Off Reminder||Headlights - Halogen||Heated Driver and Front Passenger Seat||High-Mounted Stop Lamp - LED Type||Illuminated Entry System||LED Rear Combinations Lights with LED Lightguide||Leather Steering Wheel and Gear Knob||Lid on Front Console Box||Manual Day-Night Rear-View Mirror||Manual Telescopic Steering Wheel||Manual Tilt Steering Wheel||Manually Height-Adjustable Driver Seat||Manually Height-Adjustable Front Passenger Seat||Multimedia Switches on Steering Wheel||Passenger-only Seatback Pocket||Piano Black Centre Console||Pollen Air Filter||Power Adjustable Lumbar Support on Driver Seat||Power Door Locks||Rear Cup Holders||Rear Door Pockets||Rear Headrests x3||Rear Passenger 12V Power Outlet||Rear Passenger Coat Hooks x2||Rear Passenger Personal Lamps||Shark Fin Antenna||Shopping Bag Hooks||Single Compartment Glovebox||Sliding Armrest on Console Box||Soft Touch Texture on Upper Dashboard||Soft-Touch Texture on Lower Dashboard||Speakers x6||Telephone Switch on Steering Wheel||Toyota Touch 2 with Go Navigation||USB and Aux In||Voice Recognition Switch on Steering Wheel||Whiplash Injury Lessening - WIL - Seats||Analogue Speedometer|Anti Lock Braking System - ABS with Electronic Brake-Force Distribution - EBD|BA - Brake Assist|Child Safety Locks on Rear Doors|Cruise Control|Emergency Brake-Light Signal - EBS - Hazard Type|Front Passenger Airbag On-Off Switch|Front Seat Belt Reminder|HAC - Hill Start Assist Control|ISOFIX Seat Fixing|Immobiliser|Rear Seat Belt Reminder|Remote Central Locking|Reversing Camera|Seat Belt - Pre-Tensioners and Force Limiters|Static Guide Lines on Rear-View Camera Display|Supplemental Restraint System - SRS - Airbags - 7 Airbags|Toyota Safety Sense|Traction Control - TRC|Tyre Pressure Warning System|VSC - Vehicle Stability Control;https://m.atcdn.co.uk/a/media/w1024h768/83b19d20d0934a1d948edf09d1734456.jpg|https://m.atcdn.co.uk/a/media/w1024h768/baf3a457eeaf420991890b71c676eaba.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4d6eaf371a054360bebaecfee5cacaab.jpg|https://m.atcdn.co.uk/a/media/w1024h768/66808d3bf9c9413ba136dddfb376f8bc.jpg|https://m.atcdn.co.uk/a/media/w1024h768/b4a9195ad98549bfac18a6a632d8a5d4.jpg|https://m.atcdn.co.uk/a/media/w1024h768/718daa07e0844753a068b3dc6889562b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/3c0b02e99ab14471ba1bce0f6378a08a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/fe2cef63e4a847b68d74557d5a19062b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/10dd5b255890418ca1a95bb7456c7ce5.jpg|https://m.atcdn.co.uk/a/media/w1024h768/749728d1512d4c27b0699341aba70984.jpg|https://m.atcdn.co.uk/a/media/w1024h768/48a4d6c9a0854a3c9a6ffaef18e4948f.jpg|https://m.atcdn.co.uk/a/media/w1024h768/47fad73263d64336a1ea5a9374917cdf.jpg|https://m.atcdn.co.uk/a/media/w1024h768/e5edb250a91047e5ba7a504727fa495a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/08c1c0c93fec4ab7b66fe8a8c6b35fa0.jpg|https://m.atcdn.co.uk/a/media/w1024h768/471f95789a2844b0b065da4f879cc35e.jpg|https://m.atcdn.co.uk/a/media/w1024h768/7a70580269204beba5c827001b294345.jpg|https://m.atcdn.co.uk/a/media/w1024h768/b85e73e140884a078bbc9f6d8aae2748.jpg|https://m.atcdn.co.uk/a/media/w1024h768/a1620f06239b49fab1508b95a06cdf0a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ffd46f9ed0c948b3b7c99cfd3a4a1897.jpg|https://m.atcdn.co.uk/a/media/w1024h768/d9b65f84cb9245798c4cc247b2934218.jpg|https://m.atcdn.co.uk/a/media/w1024h768/28e8b8d2fbdf4924844868927f66c834.jpg|https://m.atcdn.co.uk/a/media/w1024h768/e9d5a544f0cf4db1b766237db9cfc520.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0e0a7c956d07468abf18cf2ec39ec84a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4df84a3d12c247369665d5b76e5091e1.jpg|https://m.atcdn.co.uk/a/media/w1024h768/9d858d4bb92e42a09c260659bdf55135.jpg|https://m.atcdn.co.uk/a/media/w1024h768/f7cfdd464d9b4da7ba55a4f4eeb76e9a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/760665c1985548ad8fc20b582d63a965.jpg|https://m.atcdn.co.uk/a/media/w1024h768/badf9b78db244cba81fff9fc5703f558.jpg|https://m.atcdn.co.uk/a/media/w1024h768/079fb9f1579c4975825fa40e7a093fe8.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ee040e5fddc14f7aa8eaab830b279d2c.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ee7228e6634a4f92a5d172dec3b5a8b3.jpg|https://m.atcdn.co.uk/a/media/w1024h768/29fbd46d040f4d3d98de69c37d0c84bf.jpg|https://m.atcdn.co.uk/a/media/w1024h768/e0ba104dbd9c4947b5a5436613e18bfc.jpg|https://m.atcdn.co.uk/a/media/w1024h768/78ea7e683704417e8decf925a6577838.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6093cbc3b2a647a8b1f261e0734c9e78.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6efaa4efa6ef41968a12708f5eefd181.jpg|https://m.atcdn.co.uk/a/media/w1024h768/5da5738dd8df497e955201b0fba76b5a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/56d9a851254a4603aa6ee49d501181c7.jpg|https://m.atcdn.co.uk/a/media/w1024h768/98e0c07ad70b4a8f920cf80573525f77.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4164a92e0475420f8342c6596188d83a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/35371f25278645ae8cc2f67c13949b9a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/b4936ac9ee064f2c90d964ec2bb2097c.jpg|https://m.atcdn.co.uk/a/media/w1024h768/d08c7b3e9fbf4d359ab7b686a8e141ef.jpg|https://m.atcdn.co.uk/a/media/w1024h768/dbe164ce6cf24b84a107414d093f3db0.jpg|https://m.atcdn.co.uk/a/media/w1024h768/9b78c22ace0b40339ae2bb9b0e3ebf8a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/2cf1a52b0b3c4b0ab2d966c4338b414a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/74cecb49a56c44a48058424758c5a844.jpg|https://m.atcdn.co.uk/a/media/w1024h768/95146ada741e4dbd9c5eee170d240227.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6276607ca526468d8983174fad5a82f4.jpg|https://m.atcdn.co.uk/a/media/w1024h768/184010de477a416fa20678970ba8baae.jpg|https://m.atcdn.co.uk/a/media/w1024h768/afc0a92f6e274917ad4cbbf56431084a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/7890b4e5e66743fc8ec896c5c7a8bd4b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/eb92e108a7d24474a15298e2743bca6a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/3285a10cec564289a3ce8bd8a8ead10a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/2bddb324f3004e98b1eda5c2a33e805c.jpg|https://m.atcdn.co.uk/a/media/w1024h768/23dc6239a31d44c297b06ddaf9bbf940.jpg|https://m.atcdn.co.uk/a/media/w1024h768/3b7704eb91a1490e87d3bf800818ed49.jpg|https://m.atcdn.co.uk/a/media/w1024h768/3b844fc717af4a8da9adef836a15b0e6.jpg|https://m.atcdn.co.uk/a/media/w1024h768/14e701bfea5740d39c3e7e81b0eb288a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/aae5688c373e4677a9bcc48fd77f7360.jpg|https://m.atcdn.co.uk/a/media/w1024h768/06a73deaf28540b4acbbe41d9cc54222.jpg;https://www.rangemotor.co.uk/used-cars/toyota-auris-1-2-vvt-i-business-edition-ss-5dr-safety-sense-hounslow-202104271883112
ba4dbc697bab574821111abb6e65dba5-32432354-a5d8;MG MG3 1.5 VTi-TECH 3Style 5dr;3500;GBP;51292;KM;2015;MG;MG3;Hatchback;Petrol;Manual;5;Black;Range Motor;Whitton Road, Hounslow;Hounslow;TW3 2EB;UK;https://m.atcdn.co.uk/a/media/w1024h768/1f1b1e29229248f39d9f61c4da8c292f.jpg;04E;1.5L;136 g/km;12v Socket - Front|60-40 Folding Rear Seat with Armrest|Air Conditioning - Electronic|Automatic Headlights with Dusk Sensor|Automatic Rain Sensing Front Wiper|Aux Connection|Bluetooth - Audio|Bluetooth - Phone|Courtesy Lighting - Front|Cupholders - Front x 2 - Console|Cupholders - Rear x 1 - Console|DAB Radio|DRL - LED Daytime Running Lights|Engine Drag Torque Reduction|Front Variable Intermittent Wiper|Handles - Cool Silver Interior Detail|High Level Brake Light|Instrument Surround - Cool Silver Interior Detail|Interior Trim - ZERO Design|Jack-Knife Key|MG3 Logo on Steering Wheel|MG3 badge on Speedomenter|Passenger Seat - Manual Adjustment|Passenger Seat Undertray|Power Assisted Steering|Projector Halogen Headlights|Rear Intermittent Wiper|Rear View Mirror - Day Night Adjustable|Red Stitching on Seats|Seat Adjustment - Driver - Height|Seatback Pockets - Driver and Passenger|Smartphone Dock Preparation|Speakers - 6|Steering Wheel - MG Design Leather|Steering Wheel - Red Stitching|Steering Wheel Adjustment - Height and Reach|Steering Wheel Audio Controls|Stereo - CD - AM-FM Tuner and MP3 Compatibility|Sunvisor - Driver and Passenger|Tunnel Design Instruments|USB connection|Vanity Mirrors - Driver and Passenger|Vents - Cool Silver Interior Detail|iPod Integration|16in Alloy Wheels - Cut Diamond|Body Coloured Bumpers|Body Coloured Door Handles|Body Coloured Door Mirrors|Door Mirrors Heated with Powered Adjustment|Electric Windows - Front and Rear with Auto Up Down Function|Front Sport Design Grille|Heated Rear Window|MG Logo in Headlamps|MG3 Logo|Rear Sport Design Valance|Rear Tailgate Spoiler|Side Impact Beams|Side Sills - Body Colour with Black Insert|Square Tailpipe in Chrome|Tyre Repair Kit|||||||||||||||||||||||||||||ABS - Anti-lock Braking System|Airbags - Curtain|Airbags - Driver|Airbags - Passenger|Airbags - Passenger Cut Off Switch|Airbags - Side|Brake Disc Wiping|Brake Pad Wear Sensor|Cruise Control|Deadlocks|Drive Away Locking|EBA - Emergency Brake Assist|EBD - Electronic Brake Force Distribution|Gear Change Indicator - Up and Down|Hill Hold Brake System|ISOFIX Child Restraint Mounting for Rear Seats|Immobiliser|Master Lock-Unlock|Parking Sensors - Rear|Remote Central Locking|Seatbelt Reminder - Driver and Passenger|Stability Control System|Trip Computer|Tyre Pressure Monitoring;https://m.atcdn.co.uk/a/media/w1024h768/1f1b1e29229248f39d9f61c4da8c292f.jpg|https://m.atcdn.co.uk/a/media/w1024h768/fe3be5ed35984a238615c145655da9c8.jpg|https://m.atcdn.co.uk/a/media/w1024h768/69393e2e19af4a019224f102ae8dd87e.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0662a14b03f34d44abaf96cddc0cf67b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ac9226f4243e47a3a472143e91cc0c1b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/fca0608ab449429da7a01c82ac18ffbb.jpg|https://m.atcdn.co.uk/a/media/w1024h768/737a390a2c2544f0979442dc2120a496.jpg|https://m.atcdn.co.uk/a/media/w1024h768/78c00d28eed340469de413c7783e194b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ad5455fda18f4f5a82483299c2ba25a0.jpg|https://m.atcdn.co.uk/a/media/w1024h768/8331d8aed59b422ea74689c40a980ec8.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6b4459c8c3894c60a71446ad3ff34faf.jpg|https://m.atcdn.co.uk/a/media/w1024h768/a682ca23ce7348c7adf071ce30d81503.jpg|https://m.atcdn.co.uk/a/media/w1024h768/2ccf53aae7e44cac9412087818f9702f.jpg|https://m.atcdn.co.uk/a/media/w1024h768/f9024c5d876e41ae8685a97267a42075.jpg|https://m.atcdn.co.uk/a/media/w1024h768/65f9df21b5294cd1a56e1c129e3382a0.jpg|https://m.atcdn.co.uk/a/media/w1024h768/55e95b4893064c1aafb0e3ec07e117e9.jpg|https://m.atcdn.co.uk/a/media/w1024h768/63b2187b02e9483a9864b5b42f3f8852.jpg|https://m.atcdn.co.uk/a/media/w1024h768/031a4142cea24fa991f5debfc71dbb55.jpg|https://m.atcdn.co.uk/a/media/w1024h768/c9e1ae271a6c415b958230bd6158294a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/041af8a2869e4aedaf8dbda36facb6f8.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ef098d7de5bd4c3b8c8ca7d02e3bb547.jpg|https://m.atcdn.co.uk/a/media/w1024h768/747155bd0470422b8758f4f08064a5ef.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0bcd9341858143568e10508276bca35f.jpg|https://m.atcdn.co.uk/a/media/w1024h768/263de1391d304b16b53e91cf1b85d05f.jpg|https://m.atcdn.co.uk/a/media/w1024h768/fb58ea32c94540609382952cd5dd3762.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0283e751319148558c6f20477ecb368d.jpg|https://m.atcdn.co.uk/a/media/w1024h768/cac93d84441c4051a577dfa6c30ff272.jpg|https://m.atcdn.co.uk/a/media/w1024h768/3f5ae6f04e924c50aa755f101439dad4.jpg|https://m.atcdn.co.uk/a/media/w1024h768/b90d83e4264a42f18612503f23b0c2a2.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6e98a01c26584dc6b7aaeedc00b604ae.jpg|https://m.atcdn.co.uk/a/media/w1024h768/c5af4be87b3d4b7d84c32f5d70a614a6.jpg|https://m.atcdn.co.uk/a/media/w1024h768/5b19d089a4ee4de197b72e68b5915446.jpg|https://m.atcdn.co.uk/a/media/w1024h768/05c19dc5da3e4fb682cf21ffab6342c4.jpg|https://m.atcdn.co.uk/a/media/w1024h768/26c0f3abcdc045429bf435e3c1a4a200.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6dbe54786e39425bb4dc8e299db67d53.jpg|https://m.atcdn.co.uk/a/media/w1024h768/25f90a03106c4b4dbf4f3d5d60a59539.jpg|https://m.atcdn.co.uk/a/media/w1024h768/58a7d753524249f78f358a6dc826c355.jpg;https://www.rangemotor.co.uk/used-cars/mg-mg3-1-5-vti-tech-3style-5dr-hounslow-202105032158178
ac6afb0d6d59195eef5fbb4cc8513010-a23a992b-9672;SKODA Fabia 1.2 TSI SE 5dr;3940;GBP;26168;KM;2011;Skoda;Fabia;Hatchback;Petrol;Manual;5;Grey;Range Motor;Whitton Road, Hounslow;Hounslow;TW3 2EB;UK;https://m.atcdn.co.uk/a/media/w1024h768/aa7ad9efd2254a658137e4115120f0d5.jpg;09E;1.2L;121 g/km;1.5 - Litre Drinks Holder in Front Door Panels|15in Antares Alloys with Anti - Theft Locking Wheel Bolts (6J x 15 195/55 R15 85H)|8 Speakers|Body Coloured Bumpers|Electric Front Windows|Electrically Heated and Adjustable Door Mirrors|Exterior Temperature Gauge||Heated Rear Window||Height Adjustable Driver and Passenger Seats||Height and Reach Adjustable Steering Wheel||Manual Air - Conditioning||Radio Swing 2DIN with Single CD (Can Play MP3 Recordings) and 3.5 mm AUX Socket||Side and Rear Windows in Tinted Glass||Split Folding Rear Seats (60/40)||Trip Computer||Upholstery - Cloth||Alarm with Tilt Sensor|Anti - Lock Braking System (ABS)|Centre Rear Seat Belt|Driver and Front Passenger Side Airbags|Drivers Airbag|Front Passenger Airbag with De - Activation Switch|Front and Rear Head Restraints|Immobiliser|Power Steering|Preparation for ISOFIX|Remote Central Locking|Seat Belt Tensioners and Height Adjustment (Front)|Tyre Repair Kit (No Spare Wheel);https://m.atcdn.co.uk/a/media/w1024h768/aa7ad9efd2254a658137e4115120f0d5.jpg|https://m.atcdn.co.uk/a/media/w1024h768/b964b26e0ba34ec4ac280d91c6fb94ba.jpg|https://m.atcdn.co.uk/a/media/w1024h768/437f6eeaf7144c36843ea52a7bcdc303.jpg|https://m.atcdn.co.uk/a/media/w1024h768/5a22b73eabee43aab2ece5e77d172d84.jpg|https://m.atcdn.co.uk/a/media/w1024h768/221105dac25746ef866d8fcfd71dac5d.jpg|https://m.atcdn.co.uk/a/media/w1024h768/86f65197a00d4033b7d81c562b31d619.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ad37281b52a4494b86533e4d21255f3c.jpg|https://m.atcdn.co.uk/a/media/w1024h768/20746ca9cd724c86bb56e7d65255b718.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4232a7adc6b74d7b9702f976d1ba4538.jpg|https://m.atcdn.co.uk/a/media/w1024h768/09cbba3073d147adb3ef36fdc7c30dd7.jpg|https://m.atcdn.co.uk/a/media/w1024h768/cc9a9b94d7bf460c9a847ecee9ba328c.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0f7d232780064a9a956a2aa614f90829.jpg|https://m.atcdn.co.uk/a/media/w1024h768/5887c6fd613442c1a7491ef2bacb9022.jpg|https://m.atcdn.co.uk/a/media/w1024h768/db5cb375d12b4fbd885af2b302848ebc.jpg|https://m.atcdn.co.uk/a/media/w1024h768/6366aad444b94f91bfeef3b6f3b6c29b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/262db57fcfbf40f89ed3c4b323eef035.jpg|https://m.atcdn.co.uk/a/media/w1024h768/a78e2bb48a3348cdabaa9990de81bd84.jpg|https://m.atcdn.co.uk/a/media/w1024h768/5d8287922c35408eb8a613036859782e.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4a762bef61ce46948f9dfc6323c30561.jpg|https://m.atcdn.co.uk/a/media/w1024h768/54f16040164f41bbaf0d4046016ef4e5.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ad6d988ba1b24f0893dd219ef5923785.jpg|https://m.atcdn.co.uk/a/media/w1024h768/52ad1005f50b46dc9d1ad0ef60ed27cd.jpg|https://m.atcdn.co.uk/a/media/w1024h768/7b8d2cd079104186a63495901fb7de55.jpg|https://m.atcdn.co.uk/a/media/w1024h768/9cf2ade875844ab2a89bd2f7d0804ed9.jpg|https://m.atcdn.co.uk/a/media/w1024h768/d33ad94d98244fb79962ec0db9e40cc0.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4173530aea8b4f03890d898983d2c77f.jpg|https://m.atcdn.co.uk/a/media/w1024h768/957b93230ef84cc0bb976592631fb6a9.jpg|https://m.atcdn.co.uk/a/media/w1024h768/aa32887bf7ca4f19af5e952b2a1c1085.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ff4c9944109c4674af453232c52c3ab8.jpg|https://m.atcdn.co.uk/a/media/w1024h768/a8eb69a2a9d1477aa20405cbb5108b36.jpg|https://m.atcdn.co.uk/a/media/w1024h768/01c76cd3b5d64d0f8d936b5001a56f96.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4d55bfef130e4c2184fad5164631b103.jpg|https://m.atcdn.co.uk/a/media/w1024h768/05b9d44e679a4f39a58592e2ffe4fa4b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4c247ded60a94185aa1f7bea9df56e92.jpg|https://m.atcdn.co.uk/a/media/w1024h768/8e00acef8002428bbc1a7190c3f2ebbd.jpg|https://m.atcdn.co.uk/a/media/w1024h768/0324d12b612f411090a288c134281274.jpg|https://m.atcdn.co.uk/a/media/w1024h768/8861b3a5e1ca48099d9ff6ec1852a55a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/f8185e4163eb48ef8ab14f425a304054.jpg|https://m.atcdn.co.uk/a/media/w1024h768/c78367c5cbd34a669c09d5c7a9e33702.jpg|https://m.atcdn.co.uk/a/media/w1024h768/4f8b3d25acb24f2ba1b18f3b54fac127.jpg|https://m.atcdn.co.uk/a/media/w1024h768/551dc375baea429aaff3ae051c1f17a9.jpg|https://m.atcdn.co.uk/a/media/w1024h768/23d1c43ac87f4fae9c24015715840e07.jpg|https://m.atcdn.co.uk/a/media/w1024h768/c868fd2ecf9c4ec69086e6673bb364f7.jpg|https://m.atcdn.co.uk/a/media/w1024h768/09ce2742666a4a68a3f739c21cd7ee0a.jpg|https://m.atcdn.co.uk/a/media/w1024h768/399538482a2a4ea7ae930038297f7d0b.jpg|https://m.atcdn.co.uk/a/media/w1024h768/ea5fc7a132f741bba6e8b43ccbfbc821.jpg;https://www.rangemotor.co.uk/used-cars/skoda-fabia-1-2-tsi-se-5dr-hounslow-202103240549769
